frame,time_s,R,G,B 
3975,66.25,0.312775265958687,0.312775265958687,0.312775265958687
3976,66.2666666666667,0.312775265958687,0.312775265958687,0.312775265958687
3977,66.2833333333333,0.312775265958687,0.312775265958687,0.312775265958687
3978,66.3,0.455011724275044,0.455011724275044,0.455011724275044
3979,66.3166666666667,0.455011724275044,0.455011724275044,0.455011724275044
3980,66.3333333333333,0.455011724275044,0.455011724275044,0.455011724275044
3981,66.35,0.455011724275044,0.455011724275044,0.455011724275044
3982,66.3666666666667,0.455011724275044,0.455011724275044,0.455011724275044
3983,66.3833333333333,0.455011724275044,0.455011724275044,0.455011724275044
3984,66.4,0.749664514997964,0.749664514997964,0.749664514997964
3985,66.4166666666667,0.749664514997964,0.749664514997964,0.749664514997964
3986,66.4333333333333,0.749664514997964,0.749664514997964,0.749664514997964
3987,66.45,0.749664514997964,0.749664514997964,0.749664514997964
3988,66.4666666666667,0.749664514997964,0.749664514997964,0.749664514997964
3989,66.4833333333333,0.749664514997964,0.749664514997964,0.749664514997964
3990,66.5,0.784427331336089,0.784427331336089,0.784427331336089
3991,66.5166666666667,0.784427331336089,0.784427331336089,0.784427331336089
3992,66.5333333333333,0.784427331336089,0.784427331336089,0.784427331336089
3993,66.55,0.784427331336089,0.784427331336089,0.784427331336089
3994,66.5666666666667,0.784427331336089,0.784427331336089,0.784427331336089
3995,66.5833333333333,0.784427331336089,0.784427331336089,0.784427331336089
3996,66.6,0,0,0
3997,66.6166666666667,0,0,0
3998,66.6333333333333,0,0,0
3999,66.65,0,0,0
4000,66.6666666666667,0,0,0
4001,66.6833333333333,0,0,0
4002,66.7,0.382436403640981,0.382436403640981,0.382436403640981
4003,66.7166666666667,0.382436403640981,0.382436403640981,0.382436403640981
4004,66.7333333333333,0.382436403640981,0.382436403640981,0.382436403640981
4005,66.75,0.382436403640981,0.382436403640981,0.382436403640981
4006,66.7666666666667,0.382436403640981,0.382436403640981,0.382436403640981
4007,66.7833333333333,0.382436403640981,0.382436403640981,0.382436403640981
4008,66.8,0.296986632217842,0.296986632217842,0.296986632217842
4009,66.8166666666667,0.296986632217842,0.296986632217842,0.296986632217842
4010,66.8333333333333,0.296986632217842,0.296986632217842,0.296986632217842
4011,66.85,0.296986632217842,0.296986632217842,0.296986632217842
4012,66.8666666666667,0.296986632217842,0.296986632217842,0.296986632217842
4013,66.8833333333333,0.296986632217842,0.296986632217842,0.296986632217842
4014,66.9,0.49519370347867,0.49519370347867,0.49519370347867
4015,66.9166666666667,0.49519370347867,0.49519370347867,0.49519370347867
4016,66.9333333333333,0.49519370347867,0.49519370347867,0.49519370347867
4017,66.95,0.49519370347867,0.49519370347867,0.49519370347867
4018,66.9666666666667,0.49519370347867,0.49519370347867,0.49519370347867
4019,66.9833333333333,0.49519370347867,0.49519370347867,0.49519370347867
4020,67,0.654552436224922,0.654552436224922,0.654552436224922
4021,67.0166666666667,0.654552436224922,0.654552436224922,0.654552436224922
4022,67.0333333333333,0.654552436224922,0.654552436224922,0.654552436224922
4023,67.05,0.654552436224922,0.654552436224922,0.654552436224922
4024,67.0666666666667,0.654552436224922,0.654552436224922,0.654552436224922
4025,67.0833333333333,0.654552436224922,0.654552436224922,0.654552436224922
4026,67.1,0.6334488957796,0.6334488957796,0.6334488957796
4027,67.1166666666667,0.6334488957796,0.6334488957796,0.6334488957796
4028,67.1333333333333,0.6334488957796,0.6334488957796,0.6334488957796
4029,67.15,0.6334488957796,0.6334488957796,0.6334488957796
4030,67.1666666666667,0.6334488957796,0.6334488957796,0.6334488957796
4031,67.1833333333333,0.6334488957796,0.6334488957796,0.6334488957796
4032,67.2,0.842269494615122,0.842269494615122,0.842269494615122
4033,67.2166666666667,0.842269494615122,0.842269494615122,0.842269494615122
4034,67.2333333333333,0.842269494615122,0.842269494615122,0.842269494615122
4035,67.25,0.842269494615122,0.842269494615122,0.842269494615122
4036,67.2666666666667,0.842269494615122,0.842269494615122,0.842269494615122
4037,67.2833333333333,0.842269494615122,0.842269494615122,0.842269494615122
4038,67.3,0.634304303009266,0.634304303009266,0.634304303009266
4039,67.3166666666667,0.634304303009266,0.634304303009266,0.634304303009266
4040,67.3333333333333,0.634304303009266,0.634304303009266,0.634304303009266
4041,67.35,0.634304303009266,0.634304303009266,0.634304303009266
4042,67.3666666666667,0.634304303009266,0.634304303009266,0.634304303009266
4043,67.3833333333333,0.634304303009266,0.634304303009266,0.634304303009266
4044,67.4,0.594632073424763,0.594632073424763,0.594632073424763
4045,67.4166666666667,0.594632073424763,0.594632073424763,0.594632073424763
4046,67.4333333333333,0.594632073424763,0.594632073424763,0.594632073424763
4047,67.45,0.594632073424763,0.594632073424763,0.594632073424763
4048,67.4666666666667,0.594632073424763,0.594632073424763,0.594632073424763
4049,67.4833333333333,0.594632073424763,0.594632073424763,0.594632073424763
4050,67.5,0.783677459535236,0.783677459535236,0.783677459535236
4051,67.5166666666667,0.783677459535236,0.783677459535236,0.783677459535236
4052,67.5333333333333,0.783677459535236,0.783677459535236,0.783677459535236
4053,67.55,0.783677459535236,0.783677459535236,0.783677459535236
4054,67.5666666666667,0.783677459535236,0.783677459535236,0.783677459535236
4055,67.5833333333333,0.783677459535236,0.783677459535236,0.783677459535236
4056,67.6,0.628598931989345,0.628598931989345,0.628598931989345
4057,67.6166666666667,0.628598931989345,0.628598931989345,0.628598931989345
4058,67.6333333333333,0.628598931989345,0.628598931989345,0.628598931989345
4059,67.65,0.628598931989345,0.628598931989345,0.628598931989345
4060,67.6666666666667,0.628598931989345,0.628598931989345,0.628598931989345
4061,67.6833333333333,0.628598931989345,0.628598931989345,0.628598931989345
4062,67.7,0.10261792164376,0.10261792164376,0.10261792164376
4063,67.7166666666667,0.10261792164376,0.10261792164376,0.10261792164376
4064,67.7333333333333,0.10261792164376,0.10261792164376,0.10261792164376
4065,67.75,0.10261792164376,0.10261792164376,0.10261792164376
4066,67.7666666666667,0.10261792164376,0.10261792164376,0.10261792164376
4067,67.7833333333333,0.10261792164376,0.10261792164376,0.10261792164376
4068,67.8,0.532946456035177,0.532946456035177,0.532946456035177
4069,67.8166666666667,0.532946456035177,0.532946456035177,0.532946456035177
4070,67.8333333333333,0.532946456035177,0.532946456035177,0.532946456035177
4071,67.85,0.532946456035177,0.532946456035177,0.532946456035177
4072,67.8666666666667,0.532946456035177,0.532946456035177,0.532946456035177
4073,67.8833333333333,0.532946456035177,0.532946456035177,0.532946456035177
4074,67.9,0.00358344095352853,0.00358344095352853,0.00358344095352853
4075,67.9166666666667,0.00358344095352853,0.00358344095352853,0.00358344095352853
4076,67.9333333333333,0.00358344095352853,0.00358344095352853,0.00358344095352853
4077,67.95,0.00358344095352853,0.00358344095352853,0.00358344095352853
4078,67.9666666666667,0.00358344095352853,0.00358344095352853,0.00358344095352853
4079,67.9833333333333,0.00358344095352853,0.00358344095352853,0.00358344095352853
4080,68,0.833201651137101,0.833201651137101,0.833201651137101
4081,68.0166666666667,0.833201651137101,0.833201651137101,0.833201651137101
4082,68.0333333333333,0.833201651137101,0.833201651137101,0.833201651137101
4083,68.05,0.833201651137101,0.833201651137101,0.833201651137101
4084,68.0666666666667,0.833201651137101,0.833201651137101,0.833201651137101
4085,68.0833333333333,0.833201651137101,0.833201651137101,0.833201651137101
4086,68.1,0,0,0
4087,68.1166666666667,0,0,0
4088,68.1333333333333,0,0,0
4089,68.15,0,0,0
4090,68.1666666666667,0,0,0
4091,68.1833333333333,0,0,0
4092,68.2,0.335048919855566,0.335048919855566,0.335048919855566
4093,68.2166666666667,0.335048919855566,0.335048919855566,0.335048919855566
4094,68.2333333333333,0.335048919855566,0.335048919855566,0.335048919855566
4095,68.25,0.335048919855566,0.335048919855566,0.335048919855566
4096,68.2666666666667,0.335048919855566,0.335048919855566,0.335048919855566
4097,68.2833333333333,0.335048919855566,0.335048919855566,0.335048919855566
4098,68.3,0.528278223374638,0.528278223374638,0.528278223374638
4099,68.3166666666667,0.528278223374638,0.528278223374638,0.528278223374638
4100,68.3333333333333,0.528278223374638,0.528278223374638,0.528278223374638
4101,68.35,0.528278223374638,0.528278223374638,0.528278223374638
4102,68.3666666666667,0.528278223374638,0.528278223374638,0.528278223374638
4103,68.3833333333333,0.528278223374638,0.528278223374638,0.528278223374638
4104,68.4,0.48853406008052,0.48853406008052,0.48853406008052
4105,68.4166666666667,0.48853406008052,0.48853406008052,0.48853406008052
4106,68.4333333333333,0.48853406008052,0.48853406008052,0.48853406008052
4107,68.45,0.48853406008052,0.48853406008052,0.48853406008052
4108,68.4666666666667,0.48853406008052,0.48853406008052,0.48853406008052
4109,68.4833333333333,0.48853406008052,0.48853406008052,0.48853406008052
4110,68.5,1,1,1
4111,68.5166666666667,1,1,1
4112,68.5333333333333,1,1,1
4113,68.55,1,1,1
4114,68.5666666666667,1,1,1
4115,68.5833333333333,1,1,1
4116,68.6,0.516638205215053,0.516638205215053,0.516638205215053
4117,68.6166666666667,0.516638205215053,0.516638205215053,0.516638205215053
4118,68.6333333333333,0.516638205215053,0.516638205215053,0.516638205215053
4119,68.65,0.516638205215053,0.516638205215053,0.516638205215053
4120,68.6666666666667,0.516638205215053,0.516638205215053,0.516638205215053
4121,68.6833333333333,0.516638205215053,0.516638205215053,0.516638205215053
4122,68.7,0.315832957559682,0.315832957559682,0.315832957559682
4123,68.7166666666667,0.315832957559682,0.315832957559682,0.315832957559682
4124,68.7333333333333,0.315832957559682,0.315832957559682,0.315832957559682
4125,68.75,0.315832957559682,0.315832957559682,0.315832957559682
4126,68.7666666666667,0.315832957559682,0.315832957559682,0.315832957559682
4127,68.7833333333333,0.315832957559682,0.315832957559682,0.315832957559682
4128,68.8,0.676104982803443,0.676104982803443,0.676104982803443
4129,68.8166666666667,0.676104982803443,0.676104982803443,0.676104982803443
4130,68.8333333333333,0.676104982803443,0.676104982803443,0.676104982803443
4131,68.85,0.676104982803443,0.676104982803443,0.676104982803443
4132,68.8666666666667,0.676104982803443,0.676104982803443,0.676104982803443
4133,68.8833333333333,0.676104982803443,0.676104982803443,0.676104982803443
4134,68.9,0.137987327707844,0.137987327707844,0.137987327707844
4135,68.9166666666667,0.137987327707844,0.137987327707844,0.137987327707844
4136,68.9333333333333,0.137987327707844,0.137987327707844,0.137987327707844
4137,68.95,0.137987327707844,0.137987327707844,0.137987327707844
4138,68.9666666666667,0.137987327707844,0.137987327707844,0.137987327707844
4139,68.9833333333333,0.137987327707844,0.137987327707844,0.137987327707844
4140,69,0.663599160830341,0.663599160830341,0.663599160830341
4141,69.0166666666667,0.663599160830341,0.663599160830341,0.663599160830341
4142,69.0333333333333,0.663599160830341,0.663599160830341,0.663599160830341
4143,69.05,0.663599160830341,0.663599160830341,0.663599160830341
4144,69.0666666666667,0.663599160830341,0.663599160830341,0.663599160830341
4145,69.0833333333333,0.663599160830341,0.663599160830341,0.663599160830341
4146,69.1,0.575279115141455,0.575279115141455,0.575279115141455
4147,69.1166666666667,0.575279115141455,0.575279115141455,0.575279115141455
4148,69.1333333333333,0.575279115141455,0.575279115141455,0.575279115141455
4149,69.15,0.575279115141455,0.575279115141455,0.575279115141455
4150,69.1666666666667,0.575279115141455,0.575279115141455,0.575279115141455
4151,69.1833333333333,0.575279115141455,0.575279115141455,0.575279115141455
4152,69.2,0.382175759794088,0.382175759794088,0.382175759794088
4153,69.2166666666667,0.382175759794088,0.382175759794088,0.382175759794088
4154,69.2333333333333,0.382175759794088,0.382175759794088,0.382175759794088
4155,69.25,0.382175759794088,0.382175759794088,0.382175759794088
4156,69.2666666666667,0.382175759794088,0.382175759794088,0.382175759794088
4157,69.2833333333333,0.382175759794088,0.382175759794088,0.382175759794088
4158,69.3,0.313387421602053,0.313387421602053,0.313387421602053
4159,69.3166666666667,0.313387421602053,0.313387421602053,0.313387421602053
4160,69.3333333333333,0.313387421602053,0.313387421602053,0.313387421602053
4161,69.35,0.313387421602053,0.313387421602053,0.313387421602053
4162,69.3666666666667,0.313387421602053,0.313387421602053,0.313387421602053
4163,69.3833333333333,0.313387421602053,0.313387421602053,0.313387421602053
4164,69.4,0.142856988305815,0.142856988305815,0.142856988305815
4165,69.4166666666667,0.142856988305815,0.142856988305815,0.142856988305815
4166,69.4333333333333,0.142856988305815,0.142856988305815,0.142856988305815
4167,69.45,0.142856988305815,0.142856988305815,0.142856988305815
4168,69.4666666666667,0.142856988305815,0.142856988305815,0.142856988305815
4169,69.4833333333333,0.142856988305815,0.142856988305815,0.142856988305815
4170,69.5,0,0,0
4171,69.5166666666667,0,0,0
4172,69.5333333333333,0,0,0
4173,69.55,0,0,0
4174,69.5666666666667,0,0,0
4175,69.5833333333333,0,0,0
4176,69.6,0.372797476870909,0.372797476870909,0.372797476870909
4177,69.6166666666667,0.372797476870909,0.372797476870909,0.372797476870909
4178,69.6333333333333,0.372797476870909,0.372797476870909,0.372797476870909
4179,69.65,0.372797476870909,0.372797476870909,0.372797476870909
4180,69.6666666666667,0.372797476870909,0.372797476870909,0.372797476870909
4181,69.6833333333333,0.372797476870909,0.372797476870909,0.372797476870909
4182,69.7,0.733172580285558,0.733172580285558,0.733172580285558
4183,69.7166666666667,0.733172580285558,0.733172580285558,0.733172580285558
4184,69.7333333333333,0.733172580285558,0.733172580285558,0.733172580285558
4185,69.75,0.733172580285558,0.733172580285558,0.733172580285558
4186,69.7666666666667,0.733172580285558,0.733172580285558,0.733172580285558
4187,69.7833333333333,0.733172580285558,0.733172580285558,0.733172580285558
4188,69.8,0.28582219992432,0.28582219992432,0.28582219992432
4189,69.8166666666667,0.28582219992432,0.28582219992432,0.28582219992432
4190,69.8333333333333,0.28582219992432,0.28582219992432,0.28582219992432
4191,69.85,0.28582219992432,0.28582219992432,0.28582219992432
4192,69.8666666666667,0.28582219992432,0.28582219992432,0.28582219992432
4193,69.8833333333333,0.28582219992432,0.28582219992432,0.28582219992432
4194,69.9,0.975391901229305,0.975391901229305,0.975391901229305
4195,69.9166666666667,0.975391901229305,0.975391901229305,0.975391901229305
4196,69.9333333333333,0.975391901229305,0.975391901229305,0.975391901229305
4197,69.95,0.975391901229305,0.975391901229305,0.975391901229305
4198,69.9666666666667,0.975391901229305,0.975391901229305,0.975391901229305
4199,69.9833333333333,0.975391901229305,0.975391901229305,0.975391901229305
4200,70,0.233506603523714,0.233506603523714,0.233506603523714
4201,70.0166666666667,0.233506603523714,0.233506603523714,0.233506603523714
4202,70.0333333333333,0.233506603523714,0.233506603523714,0.233506603523714
4203,70.05,0.233506603523714,0.233506603523714,0.233506603523714
4204,70.0666666666667,0.233506603523714,0.233506603523714,0.233506603523714
4205,70.0833333333333,0.233506603523714,0.233506603523714,0.233506603523714
4206,70.1,1,1,1
4207,70.1166666666667,1,1,1
4208,70.1333333333333,1,1,1
4209,70.15,1,1,1
4210,70.1666666666667,1,1,1
4211,70.1833333333333,1,1,1
4212,70.2,0.292346563692864,0.292346563692864,0.292346563692864
4213,70.2166666666667,0.292346563692864,0.292346563692864,0.292346563692864
4214,70.2333333333333,0.292346563692864,0.292346563692864,0.292346563692864
4215,70.25,0.292346563692864,0.292346563692864,0.292346563692864
4216,70.2666666666667,0.292346563692864,0.292346563692864,0.292346563692864
4217,70.2833333333333,0.292346563692864,0.292346563692864,0.292346563692864
4218,70.3,0.529789204444695,0.529789204444695,0.529789204444695
4219,70.3166666666667,0.529789204444695,0.529789204444695,0.529789204444695
4220,70.3333333333333,0.529789204444695,0.529789204444695,0.529789204444695
4221,70.35,0.529789204444695,0.529789204444695,0.529789204444695
4222,70.3666666666667,0.529789204444695,0.529789204444695,0.529789204444695
4223,70.3833333333333,0.529789204444695,0.529789204444695,0.529789204444695
4224,70.4,0.930493530145562,0.930493530145562,0.930493530145562
4225,70.4166666666667,0.930493530145562,0.930493530145562,0.930493530145562
4226,70.4333333333333,0.930493530145562,0.930493530145562,0.930493530145562
4227,70.45,0.930493530145562,0.930493530145562,0.930493530145562
4228,70.4666666666667,0.930493530145562,0.930493530145562,0.930493530145562
4229,70.4833333333333,0.930493530145562,0.930493530145562,0.930493530145562
4230,70.5,0.870020350853904,0.870020350853904,0.870020350853904
4231,70.5166666666667,0.870020350853904,0.870020350853904,0.870020350853904
4232,70.5333333333333,0.870020350853904,0.870020350853904,0.870020350853904
4233,70.55,0.870020350853904,0.870020350853904,0.870020350853904
4234,70.5666666666667,0.870020350853904,0.870020350853904,0.870020350853904
4235,70.5833333333333,0.870020350853904,0.870020350853904,0.870020350853904
4236,70.6,0.272706638445215,0.272706638445215,0.272706638445215
4237,70.6166666666667,0.272706638445215,0.272706638445215,0.272706638445215
4238,70.6333333333333,0.272706638445215,0.272706638445215,0.272706638445215
4239,70.65,0.272706638445215,0.272706638445215,0.272706638445215
4240,70.6666666666667,0.272706638445215,0.272706638445215,0.272706638445215
4241,70.6833333333333,0.272706638445215,0.272706638445215,0.272706638445215
4242,70.7,0.721573443118414,0.721573443118414,0.721573443118414
4243,70.7166666666667,0.721573443118414,0.721573443118414,0.721573443118414
4244,70.7333333333333,0.721573443118414,0.721573443118414,0.721573443118414
4245,70.75,0.721573443118414,0.721573443118414,0.721573443118414
4246,70.7666666666667,0.721573443118414,0.721573443118414,0.721573443118414
4247,70.7833333333333,0.721573443118414,0.721573443118414,0.721573443118414
4248,70.8,0.165691629575588,0.165691629575588,0.165691629575588
4249,70.8166666666667,0.165691629575588,0.165691629575588,0.165691629575588
4250,70.8333333333333,0.165691629575588,0.165691629575588,0.165691629575588
4251,70.85,0.165691629575588,0.165691629575588,0.165691629575588
4252,70.8666666666667,0.165691629575588,0.165691629575588,0.165691629575588
4253,70.8833333333333,0.165691629575588,0.165691629575588,0.165691629575588
4254,70.9,0,0,0
4255,70.9166666666667,0,0,0
4256,70.9333333333333,0,0,0
4257,70.95,0,0,0
4258,70.9666666666667,0,0,0
4259,70.9833333333333,0,0,0
4260,71,0.698348704805465,0.698348704805465,0.698348704805465
4261,71.0166666666667,0.698348704805465,0.698348704805465,0.698348704805465
4262,71.0333333333333,0.698348704805465,0.698348704805465,0.698348704805465
4263,71.05,0.698348704805465,0.698348704805465,0.698348704805465
4264,71.0666666666667,0.698348704805465,0.698348704805465,0.698348704805465
4265,71.0833333333333,0.698348704805465,0.698348704805465,0.698348704805465
4266,71.1,0,0,0
4267,71.1166666666667,0,0,0
4268,71.1333333333333,0,0,0
4269,71.15,0,0,0
4270,71.1666666666667,0,0,0
4271,71.1833333333333,0,0,0
4272,71.2,0,0,0
4273,71.2166666666667,0,0,0
4274,71.2333333333333,0,0,0
4275,71.25,0,0,0
4276,71.2666666666667,0,0,0
4277,71.2833333333333,0,0,0
4278,71.3,0.481985700478018,0.481985700478018,0.481985700478018
4279,71.3166666666667,0.481985700478018,0.481985700478018,0.481985700478018
4280,71.3333333333333,0.481985700478018,0.481985700478018,0.481985700478018
4281,71.35,0.481985700478018,0.481985700478018,0.481985700478018
4282,71.3666666666667,0.481985700478018,0.481985700478018,0.481985700478018
4283,71.3833333333333,0.481985700478018,0.481985700478018,0.481985700478018
4284,71.4,0.915707212241393,0.915707212241393,0.915707212241393
4285,71.4166666666667,0.915707212241393,0.915707212241393,0.915707212241393
4286,71.4333333333333,0.915707212241393,0.915707212241393,0.915707212241393
4287,71.45,0.915707212241393,0.915707212241393,0.915707212241393
4288,71.4666666666667,0.915707212241393,0.915707212241393,0.915707212241393
4289,71.4833333333333,0.915707212241393,0.915707212241393,0.915707212241393
4290,71.5,0.865344756487463,0.865344756487463,0.865344756487463
4291,71.5166666666667,0.865344756487463,0.865344756487463,0.865344756487463
4292,71.5333333333333,0.865344756487463,0.865344756487463,0.865344756487463
4293,71.55,0.865344756487463,0.865344756487463,0.865344756487463
4294,71.5666666666667,0.865344756487463,0.865344756487463,0.865344756487463
4295,71.5833333333333,0.865344756487463,0.865344756487463,0.865344756487463
4296,71.6,0.0514847521143598,0.0514847521143598,0.0514847521143598
4297,71.6166666666667,0.0514847521143598,0.0514847521143598,0.0514847521143598
4298,71.6333333333333,0.0514847521143598,0.0514847521143598,0.0514847521143598
4299,71.65,0.0514847521143598,0.0514847521143598,0.0514847521143598
4300,71.6666666666667,0.0514847521143598,0.0514847521143598,0.0514847521143598
4301,71.6833333333333,0.0514847521143598,0.0514847521143598,0.0514847521143598
4302,71.7,0.51118493000602,0.51118493000602,0.51118493000602
4303,71.7166666666667,0.51118493000602,0.51118493000602,0.51118493000602
4304,71.7333333333333,0.51118493000602,0.51118493000602,0.51118493000602
4305,71.75,0.51118493000602,0.51118493000602,0.51118493000602
4306,71.7666666666667,0.51118493000602,0.51118493000602,0.51118493000602
4307,71.7833333333333,0.51118493000602,0.51118493000602,0.51118493000602
4308,71.8,0.740861261484255,0.740861261484255,0.740861261484255
4309,71.8166666666667,0.740861261484255,0.740861261484255,0.740861261484255
4310,71.8333333333333,0.740861261484255,0.740861261484255,0.740861261484255
4311,71.85,0.740861261484255,0.740861261484255,0.740861261484255
4312,71.8666666666667,0.740861261484255,0.740861261484255,0.740861261484255
4313,71.8833333333333,0.740861261484255,0.740861261484255,0.740861261484255
4314,71.9,0.792156076395534,0.792156076395534,0.792156076395534
4315,71.9166666666667,0.792156076395534,0.792156076395534,0.792156076395534
4316,71.9333333333333,0.792156076395534,0.792156076395534,0.792156076395534
4317,71.95,0.792156076395534,0.792156076395534,0.792156076395534
4318,71.9666666666667,0.792156076395534,0.792156076395534,0.792156076395534
4319,71.9833333333333,0.792156076395534,0.792156076395534,0.792156076395534
4320,72,0.96822015666203,0.96822015666203,0.96822015666203
4321,72.0166666666667,0.96822015666203,0.96822015666203,0.96822015666203
4322,72.0333333333333,0.96822015666203,0.96822015666203,0.96822015666203
4323,72.05,0.96822015666203,0.96822015666203,0.96822015666203
4324,72.0666666666667,0.96822015666203,0.96822015666203,0.96822015666203
4325,72.0833333333333,0.96822015666203,0.96822015666203,0.96822015666203
4326,72.1,0.975874862551595,0.975874862551595,0.975874862551595
4327,72.1166666666667,0.975874862551595,0.975874862551595,0.975874862551595
4328,72.1333333333333,0.975874862551595,0.975874862551595,0.975874862551595
4329,72.15,0.975874862551595,0.975874862551595,0.975874862551595
4330,72.1666666666667,0.975874862551595,0.975874862551595,0.975874862551595
4331,72.1833333333333,0.975874862551595,0.975874862551595,0.975874862551595
4332,72.2,0.756889333225957,0.756889333225957,0.756889333225957
4333,72.2166666666667,0.756889333225957,0.756889333225957,0.756889333225957
4334,72.2333333333333,0.756889333225957,0.756889333225957,0.756889333225957
4335,72.25,0.756889333225957,0.756889333225957,0.756889333225957
4336,72.2666666666667,0.756889333225957,0.756889333225957,0.756889333225957
4337,72.2833333333333,0.756889333225957,0.756889333225957,0.756889333225957
4338,72.3,0.0726550949136429,0.0726550949136429,0.0726550949136429
4339,72.3166666666667,0.0726550949136429,0.0726550949136429,0.0726550949136429
4340,72.3333333333333,0.0726550949136429,0.0726550949136429,0.0726550949136429
4341,72.35,0.0726550949136429,0.0726550949136429,0.0726550949136429
4342,72.3666666666667,0.0726550949136429,0.0726550949136429,0.0726550949136429
4343,72.3833333333333,0.0726550949136429,0.0726550949136429,0.0726550949136429
4344,72.4,0.51191070120934,0.51191070120934,0.51191070120934
4345,72.4166666666667,0.51191070120934,0.51191070120934,0.51191070120934
4346,72.4333333333333,0.51191070120934,0.51191070120934,0.51191070120934
4347,72.45,0.51191070120934,0.51191070120934,0.51191070120934
4348,72.4666666666667,0.51191070120934,0.51191070120934,0.51191070120934
4349,72.4833333333333,0.51191070120934,0.51191070120934,0.51191070120934
4350,72.5,0.0860265138093703,0.0860265138093703,0.0860265138093703
4351,72.5166666666667,0.0860265138093703,0.0860265138093703,0.0860265138093703
4352,72.5333333333333,0.0860265138093703,0.0860265138093703,0.0860265138093703
4353,72.55,0.0860265138093703,0.0860265138093703,0.0860265138093703
4354,72.5666666666667,0.0860265138093703,0.0860265138093703,0.0860265138093703
4355,72.5833333333333,0.0860265138093703,0.0860265138093703,0.0860265138093703
4356,72.6,0.869921270538554,0.869921270538554,0.869921270538554
4357,72.6166666666667,0.869921270538554,0.869921270538554,0.869921270538554
4358,72.6333333333333,0.869921270538554,0.869921270538554,0.869921270538554
4359,72.65,0.869921270538554,0.869921270538554,0.869921270538554
4360,72.6666666666667,0.869921270538554,0.869921270538554,0.869921270538554
4361,72.6833333333333,0.869921270538554,0.869921270538554,0.869921270538554
4362,72.7,1,1,1
4363,72.7166666666667,1,1,1
4364,72.7333333333333,1,1,1
4365,72.75,1,1,1
4366,72.7666666666667,1,1,1
4367,72.7833333333333,1,1,1
4368,72.8,0,0,0
4369,72.8166666666667,0,0,0
4370,72.8333333333333,0,0,0
4371,72.85,0,0,0
4372,72.8666666666667,0,0,0
4373,72.8833333333333,0,0,0
4374,72.9,0.750649097621835,0.750649097621835,0.750649097621835
4375,72.9166666666667,0.750649097621835,0.750649097621835,0.750649097621835
4376,72.9333333333333,0.750649097621835,0.750649097621835,0.750649097621835
4377,72.95,0.750649097621835,0.750649097621835,0.750649097621835
4378,72.9666666666667,0.750649097621835,0.750649097621835,0.750649097621835
4379,72.9833333333333,0.750649097621835,0.750649097621835,0.750649097621835
4380,73,0.397154502207143,0.397154502207143,0.397154502207143
4381,73.0166666666667,0.397154502207143,0.397154502207143,0.397154502207143
4382,73.0333333333333,0.397154502207143,0.397154502207143,0.397154502207143
4383,73.05,0.397154502207143,0.397154502207143,0.397154502207143
4384,73.0666666666667,0.397154502207143,0.397154502207143,0.397154502207143
4385,73.0833333333333,0.397154502207143,0.397154502207143,0.397154502207143
4386,73.1,0.356611369614572,0.356611369614572,0.356611369614572
4387,73.1166666666667,0.356611369614572,0.356611369614572,0.356611369614572
4388,73.1333333333333,0.356611369614572,0.356611369614572,0.356611369614572
4389,73.15,0.356611369614572,0.356611369614572,0.356611369614572
4390,73.1666666666667,0.356611369614572,0.356611369614572,0.356611369614572
4391,73.1833333333333,0.356611369614572,0.356611369614572,0.356611369614572
4392,73.2,0.233269576165588,0.233269576165588,0.233269576165588
4393,73.2166666666667,0.233269576165588,0.233269576165588,0.233269576165588
4394,73.2333333333333,0.233269576165588,0.233269576165588,0.233269576165588
4395,73.25,0.233269576165588,0.233269576165588,0.233269576165588
4396,73.2666666666667,0.233269576165588,0.233269576165588,0.233269576165588
4397,73.2833333333333,0.233269576165588,0.233269576165588,0.233269576165588
4398,73.3,0.879028735208429,0.879028735208429,0.879028735208429
4399,73.3166666666667,0.879028735208429,0.879028735208429,0.879028735208429
4400,73.3333333333333,0.879028735208429,0.879028735208429,0.879028735208429
4401,73.35,0.879028735208429,0.879028735208429,0.879028735208429
4402,73.3666666666667,0.879028735208429,0.879028735208429,0.879028735208429
4403,73.3833333333333,0.879028735208429,0.879028735208429,0.879028735208429
4404,73.4,0.614960349451836,0.614960349451836,0.614960349451836
4405,73.4166666666667,0.614960349451836,0.614960349451836,0.614960349451836
4406,73.4333333333333,0.614960349451836,0.614960349451836,0.614960349451836
4407,73.45,0.614960349451836,0.614960349451836,0.614960349451836
4408,73.4666666666667,0.614960349451836,0.614960349451836,0.614960349451836
4409,73.4833333333333,0.614960349451836,0.614960349451836,0.614960349451836
4410,73.5,0.464339792011896,0.464339792011896,0.464339792011896
4411,73.5166666666667,0.464339792011896,0.464339792011896,0.464339792011896
4412,73.5333333333333,0.464339792011896,0.464339792011896,0.464339792011896
4413,73.55,0.464339792011896,0.464339792011896,0.464339792011896
4414,73.5666666666667,0.464339792011896,0.464339792011896,0.464339792011896
4415,73.5833333333333,0.464339792011896,0.464339792011896,0.464339792011896
4416,73.6,0.62517414943561,0.62517414943561,0.62517414943561
4417,73.6166666666667,0.62517414943561,0.62517414943561,0.62517414943561
4418,73.6333333333333,0.62517414943561,0.62517414943561,0.62517414943561
4419,73.65,0.62517414943561,0.62517414943561,0.62517414943561
